point_id,metro,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
PGH_1704,Pittsburgh,8,71.25,48,269.5
PGH_1705,Pittsburgh,8,71.25,47,278.75
PGH_1706,Pittsburgh,8,71.25,47,278.75
PGH_1707,Pittsburgh,7,63.25,47,279.25
PGH_1708,Pittsburgh,8,71.25,47,285.312
PGH_1709,Pittsburgh,7,63.25,46,277.75
PGH_1710,Pittsburgh,8,71.25,46,277.75
PGH_1711,Pittsburgh,7,63.25,46,277.75
PGH_1712,Pittsburgh,8,71.25,47,285.312
PGH_1713,Pittsburgh,8,71.25,48,301.312
PGH_1714,Pittsburgh,7,63.25,46,277.75
PGH_1715,Pittsburgh,8,71.25,47,300.312
PGH_1716,Pittsburgh,8,71.25,49,309.812
PGH_1717,Pittsburgh,7,63.25,45,276.75
PGH_1718,Pittsburgh,8,71.25,49,309.812
PGH_1719,Pittsburgh,8,71.25,47,300.312
PGH_1720,Pittsburgh,7,63.25,46,292.75
PGH_1721,Pittsburgh,8,71.25,46,307.188
PGH_1722,Pittsburgh,8,71.25,46,307.188
PGH_1723,Pittsburgh,7,63.25,47,308.625
PGH_1724,Pittsburgh,8,71.25,46,307.188
PGH_1725,Pittsburgh,7,63.25,47,308.625
PGH_1726,Pittsburgh,7,63.25,46,307.188
PGH_1727,Pittsburgh,7,63.25,47,315.188
PGH_1728,Pittsburgh,7,63.25,46,300.812
PGH_1729,Pittsburgh,7,63.25,46,307.375
PGH_1730,Pittsburgh,7,63.25,45,328.625
PGH_1731,Pittsburgh,2,8.0,50,298.125
PGH_1732,Pittsburgh,2,8.0,50,298.125
PGH_1733,Pittsburgh,2,8.0,51,306.125
PGH_1734,Pittsburgh,2,8.0,50,298.125
PGH_1735,Pittsburgh,2,8.0,50,298.125
PGH_1736,Pittsburgh,2,8.0,50,298.125
PGH_1737,Pittsburgh,2,8.0,51,306.125
PGH_1738,Pittsburgh,2,8.0,51,308.375
PGH_1739,Pittsburgh,2,8.0,51,309.812
PGH_1740,Pittsburgh,2,8.0,51,308.375
PGH_1741,Pittsburgh,2,8.0,51,308.375
PGH_1742,Pittsburgh,2,8.0,51,306.125
PGH_1743,Pittsburgh,2,8.0,51,308.375
PGH_1744,Pittsburgh,2,8.0,52,311.312
PGH_1745,Pittsburgh,7,10.25,35,121.875
PGH_1746,Pittsburgh,6,8.812,35,121.875
PGH_1747,Pittsburgh,6,8.812,35,121.875
PGH_1748,Pittsburgh,6,8.812,35,121.875
PGH_1749,Pittsburgh,6,8.812,35,121.875
PGH_1750,Pittsburgh,0,0.0,48,274.312
PGH_1751,Pittsburgh,6,8.812,35,121.875
PGH_1752,Pittsburgh,6,8.812,35,121.875
PGH_1753,Pittsburgh,6,8.812,35,121.875
PGH_1754,Pittsburgh,8,11.75,32,98.75
PGH_1755,Pittsburgh,8,11.75,32,98.75
PGH_1756,Pittsburgh,8,11.75,30,89.312
PGH_1757,Pittsburgh,8,11.75,29,87.812
PGH_1758,Pittsburgh,0,0.0,53,381.375
PGH_1759,Pittsburgh,0,0.0,52,320.5
PGH_1760,Pittsburgh,0,0.0,53,381.375
PGH_1761,Pittsburgh,10,14.688,31,90.75
PGH_1762,Pittsburgh,10,14.688,31,90.75
PGH_1763,Pittsburgh,10,14.688,31,90.75
PGH_1764,Pittsburgh,10,14.688,31,90.75
PGH_1765,Pittsburgh,0,0.0,51,310.438
PGH_1766,Pittsburgh,11,16.188,33,126.438
PGH_1767,Pittsburgh,0,0.0,46,264.688
PGH_1768,Pittsburgh,14,59.562,32,125.0
PGH_1769,Pittsburgh,13,58.125,32,125.0
PGH_1770,Pittsburgh,13,58.125,32,125.0
PGH_1771,Pittsburgh,12,119.0,64,800.125
PGH_1772,Pittsburgh,15,67.25,32,124.938
PGH_1773,Pittsburgh,15,67.25,32,124.938
PGH_1774,Pittsburgh,14,144.812,65,805.375
PGH_1775,Pittsburgh,15,67.25,33,126.438
PGH_1776,Pittsburgh,15,67.25,33,126.438
PGH_1777,Pittsburgh,14,144.812,66,810.562
PGH_1778,Pittsburgh,2,2.938,38,176.312
PGH_1779,Pittsburgh,15,67.25,32,124.938
PGH_1780,Pittsburgh,15,162.5,71,850.938
PGH_1781,Pittsburgh,16,177.625,70,845.75
PGH_1782,Pittsburgh,13,146.312,61,767.0
PGH_1783,Pittsburgh,15,67.25,32,124.938
PGH_1784,Pittsburgh,3,4.375,32,147.938
PGH_1785,Pittsburgh,3,4.375,32,147.938
PGH_1786,Pittsburgh,5,23.75,32,160.312
PGH_1787,Pittsburgh,5,23.75,32,160.312
PGH_1788,Pittsburgh,12,138.5,49,652.438
PGH_1789,Pittsburgh,7,43.0,32,162.125
PGH_1790,Pittsburgh,10,53.688,32,138.625
PGH_1791,Pittsburgh,12,138.5,50,683.5
PGH_1792,Pittsburgh,12,138.5,49,656.688
PGH_1793,Pittsburgh,10,53.688,31,151.562
PGH_1794,Pittsburgh,10,53.688,31,151.562
PGH_1795,Pittsburgh,10,53.688,29,134.25
PGH_1796,Pittsburgh,10,53.688,28,132.75
PGH_1797,Pittsburgh,11,61.375,28,132.75
PGH_1798,Pittsburgh,8,88.5,41,563.0
PGH_1799,Pittsburgh,9,96.438,39,562.438
PGH_1800,Pittsburgh,4,57.562,37,457.812
PGH_1801,Pittsburgh,4,57.562,38,465.5
PGH_1802,Pittsburgh,17,222.75,48,649.312
PGH_1803,Pittsburgh,10,99.312,40,580.375
PGH_1804,Pittsburgh,9,96.438,40,545.125
PGH_1805,Pittsburgh,4,57.562,39,523.0
PGH_1806,Pittsburgh,10,99.312,39,562.438
PGH_1807,Pittsburgh,9,96.438,40,545.125
PGH_1808,Pittsburgh,5,69.75,39,529.375
PGH_1809,Pittsburgh,9,96.438,40,545.125
PGH_1810,Pittsburgh,11,61.375,26,116.125
PGH_1811,Pittsburgh,17,228.0,45,631.938
PGH_1812,Pittsburgh,16,208.312,44,626.75
PGH_1813,Pittsburgh,15,100.0,26,116.125
PGH_1814,Pittsburgh,4,57.562,33,395.625
PGH_1815,Pittsburgh,12,140.438,41,607.188
PGH_1816,Pittsburgh,12,140.438,40,580.375
PGH_1817,Pittsburgh,12,140.438,40,580.375
PGH_1818,Pittsburgh,12,140.438,40,580.375
PGH_1819,Pittsburgh,16,208.312,44,626.75
PGH_1820,Pittsburgh,14,192.375,42,616.938
PGH_1821,Pittsburgh,14,192.375,42,616.938
PGH_1822,Pittsburgh,17,102.938,29,127.312
PGH_1823,Pittsburgh,15,100.0,31,145.188
PGH_1824,Pittsburgh,14,192.375,43,620.625
PGH_1825,Pittsburgh,15,203.125,43,620.625
PGH_1826,Pittsburgh,15,203.125,43,620.625
PGH_1827,Pittsburgh,14,192.375,43,620.625
PGH_1828,Pittsburgh,15,100.0,31,145.188
PGH_1829,Pittsburgh,14,192.375,44,628.625
PGH_1830,Pittsburgh,14,192.375,44,628.625
PGH_1831,Pittsburgh,18,228.438,52,692.812
PGH_1832,Pittsburgh,19,252.625,54,703.25
PGH_1833,Pittsburgh,20,259.375,55,718.312
PGH_1834,Pittsburgh,18,228.438,52,692.812
PGH_1835,Pittsburgh,19,252.625,52,692.812
PGH_1836,Pittsburgh,20,259.375,54,703.25
PGH_1837,Pittsburgh,18,228.438,53,709.0
PGH_1838,Pittsburgh,24,389.312,62,784.0
PGH_1839,Pittsburgh,26,407.688,62,784.0
PGH_1840,Pittsburgh,12,148.75,44,621.562
PGH_1841,Pittsburgh,26,402.125,63,807.938
PGH_1842,Pittsburgh,26,402.125,63,807.938
PGH_1843,Pittsburgh,24,380.125,60,768.125
PGH_1844,Pittsburgh,15,207.5,47,657.062
PGH_1845,Pittsburgh,24,380.125,60,768.125
PGH_1846,Pittsburgh,26,402.125,63,807.938
PGH_1847,Pittsburgh,11,134.938,43,603.062
PGH_1848,Pittsburgh,10,129.0,44,619.25
PGH_1849,Pittsburgh,15,207.5,48,660.438
PGH_1850,Pittsburgh,14,196.938,46,630.812
PGH_1851,Pittsburgh,15,207.5,48,660.438
PGH_1852,Pittsburgh,14,196.938,49,667.062
PGH_1853,Pittsburgh,15,207.188,54,726.25
PGH_1854,Pittsburgh,17,265.188,54,726.25
PGH_1855,Pittsburgh,18,271.938,58,775.625
PGH_1856,Pittsburgh,17,256.812,60,783.5
PGH_1857,Pittsburgh,17,256.812,60,783.5
PGH_1858,Pittsburgh,17,256.812,58,762.25
PGH_1859,Pittsburgh,22,357.938,69,860.438
PGH_1860,Pittsburgh,22,357.938,69,860.438
PGH_1861,Pittsburgh,22,357.938,68,841.875
PGH_1862,Pittsburgh,22,357.938,68,841.938
PGH_1863,Pittsburgh,22,357.938,68,841.938
PGH_1864,Pittsburgh,22,357.938,67,834.0
PGH_1865,Pittsburgh,22,357.938,68,841.875
PGH_1866,Pittsburgh,22,357.938,68,841.875
PGH_1867,Pittsburgh,22,357.938,68,839.125
PGH_1868,Pittsburgh,22,357.938,67,834.0
PGH_1869,Pittsburgh,22,357.938,67,822.25
PGH_1870,Pittsburgh,21,318.0,66,813.375
PGH_1871,Pittsburgh,2,15.938,34,290.688
PGH_1872,Pittsburgh,2,15.938,34,299.938
PGH_1873,Pittsburgh,2,15.938,34,299.938
PGH_1874,Pittsburgh,2,15.938,33,276.875
PGH_1875,Pittsburgh,2,15.938,34,299.938
PGH_1876,Pittsburgh,2,15.938,34,299.938
PGH_1877,Pittsburgh,9,62.625,32,202.312
PGH_1878,Pittsburgh,9,62.625,32,202.312
PGH_1879,Pittsburgh,11,71.688,32,202.312
PGH_1880,Pittsburgh,11,102.188,60,255.75
PGH_1881,Pittsburgh,9,62.625,32,202.312
PGH_1882,Pittsburgh,12,103.188,58,243.312
PGH_1883,Pittsburgh,11,102.188,60,255.75
PGH_1884,Pittsburgh,8,57.938,33,215.062
PGH_1885,Pittsburgh,10,68.688,33,215.062
PGH_1886,Pittsburgh,8,57.938,33,215.062
PGH_1887,Pittsburgh,8,57.938,34,227.812
PGH_1888,Pittsburgh,8,57.938,33,219.25
PGH_1889,Pittsburgh,11,72.562,53,250.125
PGH_1890,Pittsburgh,11,72.562,52,255.375
PGH_1891,Pittsburgh,11,72.562,53,254.125
PGH_1892,Pittsburgh,12,91.312,54,255.625
PGH_1893,Pittsburgh,11,72.562,53,260.875
PGH_1894,Pittsburgh,11,72.562,52,253.125
PGH_1895,Pittsburgh,12,91.312,54,255.625
PGH_1896,Pittsburgh,11,71.688,34,232.0
PGH_1897,Pittsburgh,9,64.0,34,232.0
PGH_1898,Pittsburgh,11,102.188,59,263.438
PGH_1899,Pittsburgh,9,64.0,34,232.0
PGH_1900,Pittsburgh,12,102.375,59,247.0
PGH_1901,Pittsburgh,11,71.688,35,244.75
PGH_1902,Pittsburgh,9,64.0,34,232.0
PGH_1903,Pittsburgh,9,64.0,34,232.0
PGH_1904,Pittsburgh,8,57.938,34,232.0
PGH_1905,Pittsburgh,12,102.375,58,245.5
PGH_1906,Pittsburgh,13,110.188,58,245.5
PGH_1909,Pittsburgh,12,102.562,59,247.0
PGH_1912,Pittsburgh,12,102.562,59,247.0
PGH_1914,Pittsburgh,10,64.5,44,263.375
PGH_1915,Pittsburgh,8,55.75,33,217.125
PGH_1916,Pittsburgh,12,102.562,59,247.0
PGH_1917,Pittsburgh,12,102.562,59,247.0
PGH_1918,Pittsburgh,12,102.562,59,247.0
PGH_1919,Pittsburgh,12,102.562,58,245.562
PGH_1920,Pittsburgh,9,56.688,44,267.562
PGH_1921,Pittsburgh,9,56.688,45,268.875
PGH_1922,Pittsburgh,12,102.562,61,274.75
PGH_1923,Pittsburgh,11,94.562,62,279.938
PGH_1924,Pittsburgh,12,102.562,61,274.75
PGH_1925,Pittsburgh,12,102.562,62,279.938
PGH_1926,Pittsburgh,11,94.562,60,277.438
PGH_1927,Pittsburgh,11,94.562,61,277.438
PGH_1928,Pittsburgh,11,94.562,62,282.625
PGH_1929,Pittsburgh,11,94.562,59,278.688
PGH_1930,Pittsburgh,11,94.562,62,282.625
PGH_1931,Pittsburgh,11,94.562,59,278.688
PGH_1932,Pittsburgh,11,94.562,59,278.688
PGH_1933,Pittsburgh,11,94.562,60,298.375
PGH_1934,Pittsburgh,12,102.562,64,308.312
PGH_1935,Pittsburgh,12,102.562,63,307.312
PGH_1936,Pittsburgh,12,102.562,63,307.312
PGH_1937,Pittsburgh,6,35.5,45,356.625
PGH_1938,Pittsburgh,6,35.5,45,356.625
PGH_1939,Pittsburgh,6,35.5,45,356.625
PGH_1940,Pittsburgh,6,35.5,44,348.875
PGH_1942,Pittsburgh,6,35.5,45,356.625
PGH_1943,Pittsburgh,6,35.5,45,356.625
PGH_1944,Pittsburgh,6,35.5,46,361.125
PGH_1945,Pittsburgh,7,48.312,44,348.875
PGH_1946,Pittsburgh,7,48.312,43,341.062
PGH_1947,Pittsburgh,7,48.312,43,341.062
PGH_1948,Pittsburgh,6,36.938,59,539.688
PGH_1949,Pittsburgh,6,36.938,57,519.188
PGH_1950,Pittsburgh,6,36.938,57,519.188
PGH_1951,Pittsburgh,7,49.75,61,545.188
PGH_1952,Pittsburgh,7,49.75,59,534.25
PGH_1953,Pittsburgh,7,49.75,59,534.25
PGH_1954,Pittsburgh,7,49.75,59,534.25
PGH_1955,Pittsburgh,7,49.75,59,534.25
PGH_1956,Pittsburgh,7,49.75,59,533.062
PGH_1957,Pittsburgh,7,49.75,60,542.25
PGH_1958,Pittsburgh,11,92.062,57,518.562
PGH_1959,Pittsburgh,10,79.25,57,545.25
PGH_1960,Pittsburgh,10,79.25,62,593.375
PGH_1961,Pittsburgh,11,84.75,65,663.375
PGH_1962,Pittsburgh,12,92.75,69,693.938
PGH_1963,Pittsburgh,12,92.75,65,664.75
PGH_1964,Pittsburgh,12,92.75,69,719.312
PGH_1965,Pittsburgh,12,92.75,66,671.5
PGH_1966,Pittsburgh,12,92.75,67,676.75
PGH_1967,Pittsburgh,15,129.75,73,753.875
PGH_1968,Pittsburgh,16,134.938,73,760.688
PGH_1969,Pittsburgh,19,188.0,75,783.25
PGH_1970,Pittsburgh,15,140.875,69,826.688
PGH_1971,Pittsburgh,19,188.0,76,783.25
PGH_1972,Pittsburgh,19,188.0,76,791.25
PGH_1973,Pittsburgh,19,188.0,80,823.062
PGH_1974,Pittsburgh,19,188.0,78,839.125
PGH_1975,Pittsburgh,13,107.938,67,672.438
PGH_1976,Pittsburgh,19,188.0,80,823.062
PGH_1977,Pittsburgh,21,185.0,77,807.25
PGH_1978,Pittsburgh,16,148.75,71,848.625
PGH_1979,Pittsburgh,18,187.188,76,852.438
PGH_1980,Pittsburgh,19,188.0,79,853.625
PGH_1981,Pittsburgh,22,204.625,79,862.75
PGH_1982,Pittsburgh,20,212.625,76,860.5
PGH_1983,Pittsburgh,21,185.0,79,862.75
PGH_1984,Pittsburgh,22,204.625,78,854.938
PGH_1985,Pittsburgh,18,179.062,72,858.0
PGH_1986,Pittsburgh,22,204.625,78,854.938
PGH_1987,Pittsburgh,20,215.438,78,871.0
PGH_1988,Pittsburgh,20,215.438,79,886.875
PGH_1989,Pittsburgh,20,212.625,79,886.875
PGH_1990,Pittsburgh,23,247.438,81,925.188
PGH_1991,Pittsburgh,23,231.125,80,910.812
PGH_1992,Pittsburgh,24,255.312,82,949.125
PGH_1993,Pittsburgh,25,268.125,82,933.5
PGH_1994,Pittsburgh,25,268.125,82,944.0
PGH_1995,Pittsburgh,16,133.875,75,768.562
PGH_1996,Pittsburgh,16,128.0,74,731.062
PGH_1997,Pittsburgh,15,124.188,76,782.688
PGH_1998,Pittsburgh,27,289.312,79,909.0
PGH_1999,Pittsburgh,19,169.875,80,904.812
PGH_2000,Pittsburgh,15,124.188,76,748.312
PGH_2001,Pittsburgh,20,175.125,80,904.812
PGH_2002,Pittsburgh,28,294.562,80,923.562
PGH_2003,Pittsburgh,29,304.312,79,909.0
PGH_2004,Pittsburgh,19,153.5,94,804.5
PGH_2005,Pittsburgh,18,148.25,94,804.5
PGH_2006,Pittsburgh,18,148.25,94,804.5
PGH_2007,Pittsburgh,18,148.25,94,804.5
PGH_2008,Pittsburgh,21,163.0,95,829.312
PGH_2009,Pittsburgh,21,163.0,94,822.562
PGH_2010,Pittsburgh,26,216.5,89,953.688
PGH_2011,Pittsburgh,22,204.562,88,934.562
PGH_2012,Pittsburgh,22,165.75,92,797.812
PGH_2013,Pittsburgh,23,170.25,95,832.5
PGH_2014,Pittsburgh,23,170.25,96,838.625
PGH_2015,Pittsburgh,22,167.625,96,838.625
PGH_2016,Pittsburgh,25,196.25,89,953.688
PGH_2017,Pittsburgh,26,234.312,90,951.812
PGH_2018,Pittsburgh,22,167.625,97,844.75
PGH_2019,Pittsburgh,24,191.062,88,948.0
PGH_2020,Pittsburgh,35,413.0,88,989.812
PGH_2021,Pittsburgh,24,191.062,89,957.5
PGH_2022,Pittsburgh,35,413.0,87,986.0
PGH_2023,Pittsburgh,23,170.25,94,813.25
PGH_2024,Pittsburgh,23,170.25,96,838.625
PGH_2025,Pittsburgh,23,162.188,88,884.688
PGH_2026,Pittsburgh,22,167.625,97,844.75
PGH_2027,Pittsburgh,32,359.875,88,979.0
PGH_2028,Pittsburgh,22,167.625,97,844.75
PGH_2029,Pittsburgh,32,359.875,88,989.812
PGH_2030,Pittsburgh,32,359.875,87,973.812
PGH_2031,Pittsburgh,23,182.188,97,844.75
PGH_2032,Pittsburgh,26,219.562,91,963.625
PGH_2033,Pittsburgh,25,185.188,93,849.688
PGH_2034,Pittsburgh,26,219.562,89,930.188
PGH_2035,Pittsburgh,34,394.25,88,989.812
PGH_2036,Pittsburgh,27,243.5,91,963.625
PGH_2037,Pittsburgh,27,234.125,89,930.188
PGH_2038,Pittsburgh,27,243.5,90,959.062
PGH_2039,Pittsburgh,24,182.562,97,844.75
PGH_2040,Pittsburgh,26,216.938,93,808.312
PGH_2041,Pittsburgh,25,204.188,93,849.688
PGH_2042,Pittsburgh,26,205.688,90,939.5
PGH_2043,Pittsburgh,23,182.188,97,844.75
PGH_2044,Pittsburgh,26,205.688,90,939.5
PGH_2045,Pittsburgh,24,202.375,91,897.25
PGH_2046,Pittsburgh,25,204.188,93,849.688
PGH_2047,Pittsburgh,25,204.188,94,855.812
PGH_2048,Pittsburgh,28,258.062,91,953.312
PGH_2049,Pittsburgh,25,214.312,95,827.062
PGH_2050,Pittsburgh,25,214.312,96,839.812
PGH_2051,Pittsburgh,27,255.25,91,942.625
PGH_2052,Pittsburgh,28,261.375,90,939.5
PGH_2053,Pittsburgh,29,289.812,91,953.312
PGH_2054,Pittsburgh,26,248.625,92,907.75
PGH_2055,Pittsburgh,29,310.438,90,959.812
PGH_2056,Pittsburgh,27,255.25,91,942.625
PGH_2057,Pittsburgh,25,204.188,94,855.812
PGH_2058,Pittsburgh,24,201.562,94,814.438
PGH_2059,Pittsburgh,29,310.438,90,959.812
PGH_2060,Pittsburgh,34,394.25,87,986.0
PGH_2061,Pittsburgh,29,276.438,96,933.688
PGH_2062,Pittsburgh,30,285.938,94,890.062
PGH_2063,Pittsburgh,29,282.312,96,896.188
PGH_2064,Pittsburgh,31,295.312,95,928.188
PGH_2065,Pittsburgh,29,282.312,96,896.188
PGH_2066,Pittsburgh,29,282.312,95,885.438
PGH_2067,Pittsburgh,20,155.312,85,701.812
PGH_2068,Pittsburgh,20,144.125,83,679.812
PGH_2069,Pittsburgh,32,389.312,89,988.125
PGH_2070,Pittsburgh,19,139.5,82,663.062
PGH_2071,Pittsburgh,20,144.125,83,682.5
PGH_2072,Pittsburgh,20,144.125,85,701.812
PGH_2073,Pittsburgh,21,145.688,82,663.062
PGH_2074,Pittsburgh,20,144.125,84,696.625
PGH_2075,Pittsburgh,22,154.0,86,744.312
PGH_2076,Pittsburgh,21,145.688,81,656.938
PGH_2077,Pittsburgh,28,330.812,87,925.125
PGH_2078,Pittsburgh,21,145.562,83,618.688
PGH_2079,Pittsburgh,28,330.812,86,906.625
PGH_2080,Pittsburgh,32,376.75,90,987.625
PGH_2081,Pittsburgh,33,433.375,90,985.938
PGH_2082,Pittsburgh,31,370.625,88,928.625
PGH_2083,Pittsburgh,33,433.375,89,965.375
PGH_2084,Pittsburgh,21,134.625,81,607.188
PGH_2085,Pittsburgh,23,184.375,80,712.812
PGH_2086,Pittsburgh,22,162.062,79,706.062
PGH_2087,Pittsburgh,23,184.375,80,712.812
PGH_2088,Pittsburgh,23,184.375,79,706.062
PGH_2089,Pittsburgh,27,300.25,81,857.5
PGH_2090,Pittsburgh,27,300.25,81,857.5
PGH_2091,Pittsburgh,27,300.25,81,857.5
PGH_2092,Pittsburgh,27,300.25,81,857.5
PGH_2093,Pittsburgh,28,314.375,82,865.5
PGH_2094,Pittsburgh,22,179.875,80,712.812
PGH_2095,Pittsburgh,27,300.25,81,853.625
PGH_2096,Pittsburgh,21,252.125,81,820.438
PGH_2097,Pittsburgh,22,255.812,81,827.0
PGH_2098,Pittsburgh,22,255.812,81,824.5
PGH_2099,Pittsburgh,19,215.562,79,791.812
PGH_2100,Pittsburgh,22,255.812,81,824.5
PGH_2101,Pittsburgh,23,273.75,79,809.75
PGH_2102,Pittsburgh,22,255.812,81,820.438
PGH_2103,Pittsburgh,20,242.375,81,803.5
PGH_2104,Pittsburgh,23,273.75,79,809.75
PGH_2105,Pittsburgh,23,273.75,80,812.438
PGH_2106,Pittsburgh,23,273.75,79,828.688
PGH_2107,Pittsburgh,20,242.375,79,789.188
PGH_2108,Pittsburgh,29,163.0,78,532.75
PGH_2109,Pittsburgh,25,295.875,79,881.625
PGH_2110,Pittsburgh,28,153.5,79,529.312
PGH_2111,Pittsburgh,20,231.0,77,783.062
PGH_2112,Pittsburgh,25,295.875,79,881.625
PGH_2113,Pittsburgh,20,231.0,77,783.062
PGH_2114,Pittsburgh,27,153.5,79,529.312
PGH_2115,Pittsburgh,25,296.312,80,905.625
PGH_2116,Pittsburgh,29,163.0,77,519.938
PGH_2117,Pittsburgh,18,200.5,79,789.188
PGH_2118,Pittsburgh,26,158.5,77,519.938
PGH_2119,Pittsburgh,25,154.0,78,521.312
PGH_2120,Pittsburgh,25,154.0,78,521.312
PGH_2121,Pittsburgh,27,113.25,75,479.375
PGH_2122,Pittsburgh,24,105.875,75,479.375
PGH_2123,Pittsburgh,25,107.438,75,479.375
PGH_2124,Pittsburgh,21,93.625,74,477.812
PGH_2125,Pittsburgh,22,370.562,74,937.438
PGH_2126,Pittsburgh,22,370.562,73,919.875
PGH_2127,Pittsburgh,23,79.188,73,448.0
PGH_2128,Pittsburgh,22,370.562,74,937.438
PGH_2129,Pittsburgh,22,370.562,74,927.875
PGH_2130,Pittsburgh,22,366.25,74,937.438
PGH_2131,Pittsburgh,22,370.562,74,937.438
PGH_2132,Pittsburgh,23,368.062,74,937.438
PGH_2133,Pittsburgh,22,363.0,72,905.125
PGH_2134,Pittsburgh,25,74.438,73,433.312
PGH_2135,Pittsburgh,18,198.938,73,776.0
PGH_2136,Pittsburgh,21,358.75,72,914.688
PGH_2137,Pittsburgh,17,195.25,72,728.625
PGH_2138,Pittsburgh,24,69.875,71,419.0
PGH_2139,Pittsburgh,21,355.062,72,905.125
PGH_2140,Pittsburgh,18,198.938,70,744.875
PGH_2141,Pittsburgh,19,311.25,73,922.688
PGH_2142,Pittsburgh,16,190.0,70,711.25
PGH_2143,Pittsburgh,26,82.062,76,381.812
PGH_2144,Pittsburgh,26,82.062,76,378.75
PGH_2145,Pittsburgh,21,329.562,73,924.25
PGH_2146,Pittsburgh,21,329.562,73,924.25
PGH_2147,Pittsburgh,20,319.312,72,913.688
PGH_2148,Pittsburgh,21,329.562,73,924.25
PGH_2149,Pittsburgh,20,319.312,72,913.688
PGH_2150,Pittsburgh,18,280.062,73,924.25
PGH_2151,Pittsburgh,15,185.75,68,671.438
PGH_2152,Pittsburgh,19,276.812,71,908.188
PGH_2153,Pittsburgh,27,80.438,75,368.875
PGH_2154,Pittsburgh,27,77.375,76,359.375
PGH_2155,Pittsburgh,17,247.812,71,903.0
PGH_2156,Pittsburgh,16,229.562,70,889.688
PGH_2157,Pittsburgh,16,227.562,71,903.0
PGH_2158,Pittsburgh,16,238.688,71,903.0
PGH_2159,Pittsburgh,16,227.562,71,903.0
PGH_2160,Pittsburgh,13,208.75,69,896.875
PGH_2161,Pittsburgh,10,99.312,61,793.875
PGH_2162,Pittsburgh,11,147.0,60,607.0
PGH_2163,Pittsburgh,8,82.188,62,777.375
PGH_2164,Pittsburgh,10,142.375,60,607.0
PGH_2165,Pittsburgh,7,81.812,59,769.125
PGH_2166,Pittsburgh,11,157.562,59,565.75
PGH_2167,Pittsburgh,11,157.562,59,565.75
PGH_2168,Pittsburgh,9,138.75,58,577.125
PGH_2169,Pittsburgh,9,134.875,59,565.75
PGH_2170,Pittsburgh,10,157.188,59,565.75
PGH_2171,Pittsburgh,9,134.875,59,565.75
PGH_2172,Pittsburgh,8,138.375,59,613.688
PGH_2173,Pittsburgh,9,134.875,58,564.188
PGH_2174,Pittsburgh,9,134.875,57,556.312
PGH_2175,Pittsburgh,9,113.625,52,374.562
PGH_2176,Pittsburgh,10,54.125,39,227.625
PGH_2177,Pittsburgh,10,54.125,39,227.625
PGH_2178,Pittsburgh,10,54.125,39,227.625
PGH_2179,Pittsburgh,10,54.125,39,227.625
PGH_2180,Pittsburgh,4,15.375,25,72.5
PGH_2181,Pittsburgh,13,79.438,34,225.25
PGH_2182,Pittsburgh,13,79.438,35,238.0
PGH_2183,Pittsburgh,13,79.438,35,238.0
PGH_2184,Pittsburgh,13,79.438,35,238.0
PGH_2185,Pittsburgh,13,79.438,35,238.0
PGH_2186,Pittsburgh,4,15.375,28,119.812
PGH_2187,Pittsburgh,13,79.438,35,238.0
PGH_2188,Pittsburgh,4,15.375,26,115.75
PGH_2189,Pittsburgh,13,79.438,35,238.0
PGH_2190,Pittsburgh,13,79.438,35,238.0
PGH_2191,Pittsburgh,9,49.438,37,236.25
PGH_2192,Pittsburgh,13,79.438,36,241.875
PGH_2193,Pittsburgh,13,79.438,35,238.0
PGH_2194,Pittsburgh,13,79.438,35,238.0
PGH_2195,Pittsburgh,13,79.438,36,241.875
PGH_2196,Pittsburgh,13,79.438,35,238.0
PGH_2197,Pittsburgh,4,15.375,26,115.75
PGH_2198,Pittsburgh,8,46.438,37,247.0
PGH_2199,Pittsburgh,4,15.375,25,113.062
PGH_2200,Pittsburgh,6,34.0,37,264.938
PGH_2201,Pittsburgh,6,34.0,37,264.938
PGH_2202,Pittsburgh,4,15.375,25,113.062
PGH_2203,Pittsburgh,6,34.0,37,264.938
PGH_2204,Pittsburgh,4,15.375,25,113.062
PGH_2205,Pittsburgh,4,15.375,25,113.062
PGH_2206,Pittsburgh,13,79.438,37,271.938
PGH_2207,Pittsburgh,13,79.438,37,271.938
PGH_2208,Pittsburgh,4,15.375,27,118.75
PGH_2209,Pittsburgh,4,15.375,24,110.312
PGH_2210,Pittsburgh,4,15.375,24,110.312
PGH_2211,Pittsburgh,4,15.375,27,118.75
PGH_2212,Pittsburgh,4,15.375,25,113.062
PGH_2213,Pittsburgh,4,15.375,25,113.062
PGH_2214,Pittsburgh,4,15.375,30,156.875
PGH_2215,Pittsburgh,4,15.375,24,110.375
PGH_2216,Pittsburgh,4,15.375,28,120.75
PGH_2217,Pittsburgh,4,15.375,22,104.938
PGH_2218,Pittsburgh,4,15.375,31,200.125
PGH_2219,Pittsburgh,4,15.375,32,238.562
PGH_2220,Pittsburgh,4,15.375,23,107.625
PGH_2221,Pittsburgh,4,15.375,32,238.562
PGH_2222,Pittsburgh,4,15.375,32,238.562
PGH_2223,Pittsburgh,4,15.375,25,113.375
PGH_2224,Pittsburgh,4,15.375,22,104.938
PGH_2225,Pittsburgh,4,15.375,31,235.688
PGH_2226,Pittsburgh,4,15.375,33,239.75
