point_id,city,heading,sidewalk_present,crosswalk_present
1767,msp,90,1,0
1767,msp,180,1,0
1767,msp,270,1,0
1769,msp,0,1,0
1769,msp,90,1,0
1769,msp,180,1,0
1769,msp,270,1,0
1770,msp,0,1,0
1770,msp,90,1,0
1770,msp,180,1,0
1770,msp,270,1,0
1771,msp,0,1,0
1771,msp,90,1,0
1771,msp,180,1,0
1771,msp,270,1,0
1772,msp,0,1,0
1772,msp,90,0,0
1772,msp,180,0,0
1772,msp,270,0,0
1773,msp,0,0,0
1773,msp,90,0,0
1773,msp,180,0,0
1773,msp,270,0,0
1774,msp,0,1,0
1774,msp,90,1,0
1774,msp,180,1,0
1774,msp,270,1,0
1775,msp,0,1,0
1775,msp,90,1,0
1775,msp,180,1,0
1775,msp,270,1,0
1776,msp,0,1,0
1776,msp,90,1,0
1776,msp,180,1,0
1776,msp,270,1,0
1777,msp,0,0,0
1777,msp,90,0,0
1777,msp,180,0,0
1777,msp,270,0,0
1779,msp,0,1,0
1779,msp,90,1,0
1779,msp,180,1,0
1779,msp,270,1,0
1781,msp,0,1,0
1781,msp,90,1,0
1781,msp,180,1,0
1781,msp,270,1,1
1782,msp,0,0,0
1782,msp,90,0,0
1782,msp,180,0,0
1782,msp,270,0,0
1783,msp,0,1,0
1783,msp,90,1,0
1783,msp,180,1,0
1783,msp,270,1,0
1784,msp,0,1,0
1784,msp,90,1,0
1784,msp,180,1,0
1784,msp,270,1,0
1785,msp,0,1,0
1785,msp,90,1,0
1785,msp,180,1,0
1785,msp,270,1,0
1786,msp,0,1,0
1786,msp,90,1,0
1786,msp,180,1,0
1786,msp,270,1,0
1787,msp,0,1,0
1787,msp,90,1,0
1787,msp,180,1,0
1787,msp,270,1,0
1788,msp,0,1,0
1788,msp,90,1,0
1788,msp,180,1,0
1788,msp,270,1,0
1789,msp,0,1,0
1789,msp,90,1,0
1789,msp,180,1,0
1789,msp,270,1,0
1790,msp,0,1,0
1790,msp,90,1,0
1790,msp,180,1,0
1790,msp,270,1,0
1791,msp,0,1,0
1791,msp,90,1,0
1791,msp,180,1,0
1791,msp,270,1,0
1792,msp,0,1,0
1792,msp,90,1,0
1792,msp,180,1,0
1792,msp,270,1,0
1793,msp,0,1,0
1793,msp,90,1,0
1793,msp,180,1,0
1793,msp,270,1,0
1794,msp,0,1,0
1794,msp,90,1,0
1794,msp,180,1,0
1794,msp,270,1,0
1795,msp,0,1,0
1795,msp,90,1,0
1795,msp,180,1,0
1795,msp,270,1,0
1796,msp,0,1,0
1796,msp,90,1,0
1796,msp,180,1,0
1796,msp,270,1,0
1797,msp,0,1,0
1797,msp,90,1,0
1797,msp,180,1,0
1797,msp,270,1,0
1798,msp,0,1,0
1798,msp,90,1,0
1798,msp,180,1,0
1798,msp,270,1,0
1799,msp,0,1,0
1799,msp,90,1,0
1799,msp,180,1,0
1799,msp,270,1,0
1800,msp,0,1,0
1800,msp,90,1,0
1800,msp,180,1,0
1800,msp,270,1,0
1801,msp,0,1,0
1801,msp,90,1,0
1801,msp,180,1,0
1801,msp,270,1,0
1802,msp,0,1,0
1802,msp,90,1,0
1802,msp,180,1,0
1802,msp,270,1,0
1803,msp,0,1,0
1803,msp,90,1,0
1803,msp,180,1,0
1803,msp,270,1,0
1804,msp,0,1,0
1804,msp,90,1,0
1804,msp,180,1,0
1804,msp,270,1,0
1805,msp,0,1,0
1805,msp,90,1,0
1805,msp,180,1,0
1805,msp,270,1,0
1806,msp,0,1,0
1806,msp,90,1,0
1806,msp,180,1,0
1806,msp,270,1,0
1807,msp,0,1,0
1807,msp,90,1,0
1807,msp,180,1,0
1807,msp,270,1,0
1808,msp,0,0,0
1808,msp,90,0,0
1808,msp,180,0,0
1808,msp,270,0,0
1809,msp,0,1,0
1809,msp,90,1,0
1809,msp,180,1,0
1809,msp,270,1,0
1810,msp,0,1,0
1810,msp,90,1,0
1810,msp,180,1,0
1810,msp,270,1,0
1812,msp,0,1,0
1812,msp,90,1,0
1812,msp,180,1,0
1812,msp,270,1,0
1813,msp,0,1,0
1813,msp,90,1,0
1813,msp,180,1,0
1813,msp,270,1,0
1814,msp,0,1,1
1814,msp,90,1,1
1814,msp,180,1,1
1814,msp,270,1,1
1815,msp,0,1,0
1815,msp,90,1,0
1815,msp,180,1,0
1815,msp,270,1,1
1816,msp,0,1,0
1816,msp,90,1,0
1816,msp,180,1,0
1816,msp,270,1,0
1817,msp,0,1,0
1817,msp,90,1,0
1817,msp,180,1,0
1817,msp,270,1,0
1818,msp,0,1,0
1818,msp,90,1,0
1818,msp,180,1,0
1818,msp,270,1,0
1819,msp,0,0,0
1819,msp,90,0,0
1819,msp,180,0,0
1819,msp,270,0,0
1820,msp,0,1,0
1820,msp,90,1,0
1820,msp,180,1,0
1820,msp,270,1,0
1821,msp,0,1,0
1821,msp,90,1,0
1821,msp,180,1,0
1821,msp,270,1,0
1822,msp,0,1,0
1822,msp,90,1,0
1822,msp,180,1,0
1822,msp,270,1,0
1823,msp,0,1,0
1823,msp,90,1,0
1823,msp,180,1,0
1823,msp,270,1,0
1824,msp,0,1,0
1824,msp,90,1,0
1824,msp,180,1,0
1824,msp,270,1,0
1825,msp,0,1,0
1825,msp,90,1,0
1825,msp,180,1,0
1825,msp,270,1,0
1826,msp,0,1,0
1826,msp,90,1,0
1826,msp,180,1,0
1826,msp,270,1,0
1827,msp,0,1,0
1827,msp,90,1,0
1827,msp,180,1,0
1827,msp,270,1,0
1828,msp,0,1,0
1828,msp,90,1,0
1828,msp,180,1,0
1828,msp,270,1,0
1829,msp,0,0,0
1829,msp,90,0,0
1829,msp,180,0,0
1829,msp,270,0,0
1830,msp,0,1,0
1830,msp,90,1,0
1830,msp,180,1,0
1830,msp,270,1,0
1831,msp,0,1,0
1831,msp,90,1,0
1831,msp,180,1,0
1831,msp,270,1,0
1832,msp,0,1,0
1832,msp,90,1,0
1832,msp,180,1,0
1832,msp,270,1,0
1833,msp,0,1,0
1833,msp,90,1,0
1833,msp,180,1,0
1833,msp,270,1,0
1834,msp,0,1,0
1834,msp,90,1,0
1834,msp,180,1,0
1834,msp,270,1,0
1835,msp,0,1,0
1835,msp,90,1,0
1835,msp,180,1,0
1835,msp,270,1,0
1836,msp,0,1,0
1836,msp,90,1,0
1836,msp,180,1,0
1836,msp,270,1,0
1837,msp,0,1,0
1837,msp,90,1,0
1837,msp,180,0,0
1837,msp,270,0,0
1838,msp,0,1,0
1838,msp,90,1,0
1838,msp,180,1,0
1838,msp,270,1,0
1839,msp,0,0,0
1839,msp,90,0,0
1839,msp,180,0,0
1839,msp,270,0,0
1840,msp,0,1,0
1840,msp,90,1,0
1840,msp,180,1,0
1840,msp,270,1,0
1841,msp,0,1,0
1841,msp,90,1,0
1841,msp,180,1,0
1841,msp,270,1,0
1842,msp,0,1,0
1842,msp,90,1,0
1842,msp,180,1,0
1842,msp,270,1,0
1843,msp,0,1,0
1843,msp,90,1,0
1843,msp,180,1,0
1843,msp,270,1,0
1844,msp,0,1,0
1844,msp,90,1,0
1844,msp,180,1,0
1844,msp,270,1,0
1845,msp,0,1,0
1845,msp,90,1,0
1845,msp,180,1,0
1845,msp,270,1,0
1846,msp,0,1,0
1846,msp,90,1,0
1846,msp,180,1,0
1846,msp,270,1,0
1847,msp,0,1,0
1847,msp,90,1,0
1847,msp,180,1,0
1847,msp,270,1,0
1848,msp,0,1,0
1848,msp,90,1,0
1848,msp,180,1,0
1848,msp,270,1,0
1849,msp,0,1,0
1849,msp,90,1,0
1849,msp,180,1,0
1849,msp,270,1,0
1850,msp,0,1,0
1850,msp,90,1,0
1850,msp,180,1,0
1850,msp,270,1,0
1851,msp,0,1,0
1851,msp,90,1,0
1851,msp,180,1,0
1851,msp,270,1,0
1852,msp,0,1,0
1852,msp,90,1,0
1852,msp,180,1,0
1852,msp,270,1,0
1853,msp,0,1,0
1853,msp,90,1,0
1853,msp,180,1,0
1853,msp,270,1,0
1854,msp,0,1,0
1854,msp,90,1,0
1854,msp,180,1,0
1854,msp,270,1,0
1855,msp,0,1,0
1855,msp,90,1,0
1855,msp,180,1,0
1855,msp,270,1,0
1856,msp,0,1,0
1856,msp,90,1,0
1856,msp,180,1,0
1856,msp,270,1,0
1857,msp,0,1,0
1857,msp,90,1,0
1857,msp,180,1,0
1857,msp,270,1,0
1858,msp,0,0,0
1858,msp,90,1,0
1858,msp,180,1,0
1858,msp,270,0,0
1859,msp,0,1,0
1859,msp,90,1,0
1859,msp,180,1,0
1859,msp,270,1,0
1860,msp,0,1,0
1860,msp,90,1,0
1860,msp,180,1,0
1860,msp,270,1,0
1861,msp,0,1,0
1861,msp,90,1,0
1861,msp,180,1,0
1861,msp,270,1,0
1862,msp,0,1,0
1862,msp,90,1,0
1862,msp,180,1,0
1862,msp,270,1,0
1863,msp,0,1,0
1863,msp,90,1,0
1863,msp,180,0,0
1863,msp,270,0,0
1864,msp,0,1,0
1864,msp,90,1,0
1864,msp,180,1,0
1864,msp,270,1,0
1865,msp,0,1,0
1865,msp,90,1,0
1865,msp,180,1,0
1865,msp,270,1,0
1866,msp,0,1,0
1866,msp,90,1,0
1866,msp,180,1,0
1866,msp,270,1,0
1867,msp,0,1,0
1867,msp,90,1,0
1867,msp,180,1,0
1867,msp,270,1,0
1868,msp,0,1,0
1868,msp,90,1,0
1868,msp,180,1,0
1868,msp,270,1,0
1869,msp,0,1,0
1869,msp,90,1,0
1869,msp,180,1,0
1869,msp,270,1,0
1870,msp,0,1,0
1870,msp,90,1,0
1870,msp,180,1,0
1870,msp,270,1,0
1871,msp,0,1,0
1871,msp,90,1,0
1871,msp,180,1,0
1871,msp,270,1,0
1872,msp,0,1,0
1872,msp,90,1,0
1872,msp,180,1,0
1872,msp,270,1,0
1873,msp,0,1,0
1873,msp,90,1,0
1873,msp,180,1,0
1873,msp,270,1,0
1874,msp,0,1,0
1874,msp,90,1,0
1874,msp,180,1,0
1874,msp,270,1,0
1875,msp,0,1,0
1875,msp,90,1,0
1875,msp,180,1,0
1875,msp,270,1,0
1876,msp,0,1,0
1876,msp,90,1,0
1876,msp,180,1,0
1876,msp,270,1,0
1877,msp,0,1,0
1877,msp,90,1,0
1877,msp,180,1,0
1877,msp,270,1,0
1878,msp,0,1,0
1878,msp,90,1,0
1878,msp,180,1,0
1878,msp,270,1,0
1879,msp,0,1,0
1879,msp,90,1,0
1879,msp,180,1,0
1879,msp,270,1,0
1880,msp,0,1,0
1880,msp,90,1,0
1880,msp,180,1,0
1880,msp,270,1,0
1881,msp,0,1,0
1881,msp,90,1,0
1881,msp,180,1,0
1881,msp,270,1,0
1882,msp,0,1,0
1882,msp,90,1,0
1882,msp,180,1,0
1882,msp,270,1,0
1883,msp,0,1,0
1883,msp,90,1,0
1883,msp,180,1,0
1883,msp,270,1,0
1884,msp,0,1,0
1884,msp,90,1,0
1884,msp,180,1,0
1884,msp,270,1,0
1885,msp,0,1,0
1885,msp,90,1,0
1885,msp,180,1,0
1885,msp,270,1,0
1886,msp,0,1,0
1886,msp,90,1,0
1886,msp,180,1,0
1886,msp,270,1,0
1887,msp,0,1,0
1887,msp,90,1,0
1887,msp,180,1,0
1887,msp,270,1,0
1888,msp,0,1,0
1888,msp,90,1,0
1888,msp,180,1,0
1888,msp,270,1,0
1889,msp,0,1,0
1889,msp,90,1,0
1889,msp,180,1,0
1889,msp,270,1,0
1890,msp,0,1,0
1890,msp,90,1,0
1890,msp,180,1,0
1890,msp,270,1,0
1891,msp,0,1,0
1891,msp,90,1,0
1891,msp,180,1,0
1891,msp,270,1,0
1892,msp,0,1,0
1892,msp,90,1,0
1892,msp,180,1,0
1892,msp,270,1,0
1893,msp,0,0,0
1893,msp,90,0,0
1893,msp,180,0,0
1893,msp,270,0,0
1894,msp,0,1,0
1894,msp,90,1,0
1894,msp,180,1,0
1894,msp,270,1,0
1895,msp,0,1,0
1895,msp,90,1,0
1895,msp,180,1,0
1895,msp,270,1,0
1896,msp,0,1,0
1896,msp,90,1,0
1896,msp,180,1,0
1896,msp,270,1,0
1897,msp,0,1,0
1897,msp,90,1,0
1897,msp,180,1,0
1897,msp,270,1,0
1898,msp,0,1,0
1898,msp,90,1,0
1898,msp,180,1,0
1898,msp,270,1,0
1899,msp,0,1,0
1899,msp,90,1,0
1899,msp,180,1,0
1899,msp,270,1,0
1900,msp,0,1,0
1900,msp,90,1,0
1900,msp,180,1,0
1900,msp,270,1,0
1901,msp,0,1,0
1901,msp,90,1,0
1901,msp,180,1,0
1901,msp,270,1,0
1902,msp,0,1,0
1902,msp,90,1,0
1902,msp,180,1,0
1902,msp,270,1,0
1903,msp,0,1,0
1903,msp,90,1,0
1903,msp,180,1,0
1903,msp,270,1,0
1904,msp,0,1,0
1904,msp,90,1,0
1904,msp,180,1,0
1904,msp,270,1,0
1905,msp,0,1,0
1905,msp,90,1,0
1905,msp,180,1,0
1905,msp,270,1,0
1906,msp,0,1,0
1906,msp,90,1,0
1906,msp,180,1,0
1906,msp,270,1,0
1907,msp,0,1,0
1907,msp,90,1,0
1907,msp,180,1,0
1907,msp,270,1,0
1908,msp,0,1,0
1908,msp,90,1,0
1908,msp,180,1,0
1908,msp,270,1,0
1909,msp,0,1,0
1909,msp,90,1,0
1909,msp,180,1,0
1909,msp,270,1,0
1910,msp,0,1,0
1910,msp,90,1,0
1910,msp,180,1,0
1910,msp,270,1,0
1911,msp,0,1,0
1911,msp,90,1,0
1911,msp,180,1,0
1911,msp,270,1,0
1912,msp,0,1,0
1912,msp,90,1,0
1912,msp,180,1,0
1912,msp,270,1,0
1913,msp,0,1,0
1913,msp,90,1,0
1913,msp,180,1,0
1913,msp,270,1,0
1914,msp,0,1,0
1914,msp,90,1,0
1914,msp,180,1,0
1914,msp,270,1,0
1915,msp,0,1,0
1915,msp,90,1,0
1915,msp,180,1,0
1915,msp,270,1,0
1916,msp,0,1,0
1916,msp,90,1,0
1916,msp,180,1,0
1916,msp,270,1,0
1917,msp,0,1,0
1917,msp,90,1,0
1917,msp,180,1,0
1917,msp,270,1,0
1918,msp,0,1,0
1918,msp,90,1,0
1918,msp,180,1,0
1918,msp,270,1,0
1919,msp,0,1,0
1919,msp,90,1,0
1919,msp,180,1,0
1919,msp,270,1,0
1920,msp,0,0,0
1920,msp,90,1,0
1920,msp,180,0,0
1920,msp,270,0,0
1921,msp,0,1,0
1921,msp,90,1,0
1921,msp,180,1,0
1921,msp,270,1,0
1922,msp,0,1,0
1922,msp,90,1,0
1922,msp,180,1,0
1922,msp,270,1,0
1923,msp,0,1,0
1923,msp,90,1,0
1923,msp,180,1,0
1923,msp,270,1,0
1924,msp,0,0,0
1924,msp,90,0,0
1924,msp,180,0,0
1924,msp,270,0,0
1925,msp,0,0,0
1925,msp,90,0,0
1925,msp,180,0,0
1925,msp,270,0,0
1926,msp,0,0,0
1926,msp,90,0,0
1926,msp,180,0,0
1926,msp,270,0,0
1928,msp,0,0,0
1928,msp,90,0,0
1928,msp,180,0,0
1928,msp,270,0,0
1929,msp,0,0,0
1929,msp,90,0,0
1929,msp,180,0,0
1929,msp,270,0,0
1930,msp,0,1,0
1930,msp,90,1,0
1930,msp,180,1,0
1930,msp,270,1,0
1931,msp,0,0,0
1931,msp,90,0,0
1931,msp,180,0,0
1931,msp,270,0,0
1932,msp,0,0,0
1932,msp,90,0,0
1932,msp,180,0,0
1932,msp,270,0,0
1933,msp,0,1,0
1933,msp,90,1,0
1933,msp,180,1,0
1933,msp,270,1,0
1934,msp,0,1,0
1934,msp,90,1,0
1934,msp,180,1,0
1934,msp,270,1,0
1935,msp,0,1,0
1935,msp,90,1,0
1935,msp,180,1,0
1935,msp,270,1,0
1936,msp,0,0,0
1936,msp,90,0,0
1936,msp,180,0,0
1936,msp,270,0,0
1937,msp,0,1,0
1937,msp,90,1,0
1937,msp,180,1,0
1937,msp,270,1,0
1938,msp,0,1,0
1938,msp,90,1,0
1938,msp,180,1,0
1938,msp,270,1,0
1939,msp,0,1,0
1939,msp,90,1,0
1939,msp,180,1,0
1939,msp,270,1,0
1940,msp,0,1,0
1940,msp,90,1,0
1940,msp,180,1,0
1940,msp,270,1,0
1941,msp,0,0,0
1941,msp,90,0,0
1941,msp,180,0,0
1941,msp,270,0,0
1942,msp,0,1,0
1942,msp,90,1,0
1942,msp,180,1,0
1942,msp,270,0,0
1943,msp,0,1,0
1943,msp,90,1,0
1943,msp,180,1,0
1943,msp,270,1,0
1944,msp,0,1,0
1944,msp,90,1,0
1944,msp,180,1,0
1944,msp,270,1,0
1945,msp,0,1,0
1945,msp,90,0,0
1945,msp,180,1,0
1945,msp,270,1,0
1946,msp,0,1,0
1946,msp,90,1,0
1946,msp,180,1,0
1946,msp,270,1,0
1947,msp,0,1,0
1947,msp,90,1,0
1947,msp,180,1,0
1947,msp,270,1,0
1948,msp,0,0,0
1948,msp,90,0,0
1948,msp,180,0,0
1948,msp,270,1,0
1949,msp,0,1,0
1949,msp,90,1,0
1949,msp,180,1,0
1949,msp,270,1,0
1950,msp,0,1,0
1950,msp,90,1,0
1950,msp,180,1,0
1950,msp,270,1,0
1951,msp,0,1,0
1951,msp,90,1,0
1951,msp,180,1,0
1951,msp,270,1,0
1952,msp,0,1,0
1952,msp,90,1,0
1952,msp,180,1,0
1952,msp,270,1,0
1953,msp,0,0,0
1953,msp,90,0,0
1953,msp,180,0,0
1953,msp,270,0,0
1954,msp,0,1,0
1954,msp,90,1,0
1954,msp,180,1,0
1954,msp,270,1,0
1955,msp,0,1,0
1955,msp,90,1,0
1955,msp,180,1,0
1955,msp,270,1,0
1956,msp,0,1,0
1956,msp,90,1,0
1956,msp,180,1,0
1956,msp,270,1,0
1957,msp,0,1,0
1957,msp,90,1,0
1957,msp,180,1,0
1957,msp,270,1,0
1958,msp,0,0,0
1958,msp,90,0,0
1958,msp,180,0,0
1958,msp,270,0,0
1959,msp,0,1,0
1959,msp,90,1,0
1959,msp,180,1,0
1959,msp,270,1,0
1960,msp,0,0,0
1960,msp,90,0,0
1960,msp,180,0,0
1960,msp,270,0,0
1961,msp,0,0,0
1961,msp,90,0,0
1961,msp,180,0,0
1961,msp,270,0,0
1962,msp,0,1,0
1962,msp,90,1,0
1962,msp,180,1,0
1962,msp,270,1,0
1963,msp,0,0,0
1963,msp,90,0,0
1963,msp,180,1,0
1963,msp,270,1,0
1964,msp,0,1,0
1964,msp,90,1,0
1964,msp,180,1,0
1964,msp,270,1,0
1965,msp,0,1,0
1965,msp,90,1,0
1965,msp,180,1,0
1965,msp,270,1,0
1966,msp,0,1,0
1966,msp,90,1,0
1966,msp,180,1,0
1966,msp,270,1,0
1967,msp,0,1,0
1967,msp,90,0,0
1967,msp,180,0,0
1967,msp,270,1,0
1968,msp,0,1,0
1968,msp,90,1,0
1968,msp,180,1,0
1968,msp,270,1,0
1969,msp,0,1,0
1969,msp,90,1,0
1969,msp,180,1,0
1969,msp,270,1,0
1970,msp,0,1,0
1970,msp,90,1,0
1970,msp,180,1,0
1970,msp,270,1,0
1971,msp,0,1,0
1971,msp,90,1,0
1971,msp,180,1,0
1971,msp,270,1,0
1972,msp,0,0,0
1972,msp,90,0,0
1972,msp,180,0,0
1972,msp,270,0,0
1973,msp,0,1,0
1973,msp,90,1,0
1973,msp,180,1,0
1973,msp,270,1,0
1974,msp,0,1,0
1974,msp,90,1,0
1974,msp,180,1,0
1974,msp,270,1,0
1975,msp,0,1,0
1975,msp,90,1,0
1975,msp,180,1,0
1975,msp,270,1,0
1976,msp,0,1,0
1976,msp,90,1,0
1976,msp,180,1,0
1976,msp,270,1,0
1977,msp,0,1,0
1977,msp,90,1,0
1977,msp,180,1,0
1977,msp,270,1,0
1978,msp,0,1,0
1978,msp,90,1,0
1978,msp,180,1,0
1978,msp,270,1,0
1979,msp,0,1,0
1979,msp,90,1,0
1979,msp,180,1,0
1979,msp,270,1,0
1980,msp,0,1,0
1980,msp,90,1,0
1980,msp,180,1,0
1980,msp,270,1,0
1981,msp,0,1,0
1981,msp,90,1,0
1981,msp,180,1,0
1981,msp,270,1,0
1982,msp,0,1,0
1982,msp,90,1,0
1982,msp,180,1,0
1982,msp,270,1,0
1983,msp,0,1,0
1983,msp,90,1,0
1983,msp,180,1,0
1983,msp,270,1,0
1984,msp,0,1,0
1984,msp,90,1,0
1984,msp,180,1,0
1984,msp,270,1,0
1985,msp,0,1,0
1985,msp,90,1,0
1985,msp,180,1,0
1985,msp,270,1,0
1986,msp,0,1,0
1986,msp,90,1,0
1986,msp,180,1,0
1986,msp,270,1,0
1987,msp,0,1,0
1987,msp,90,1,0
1987,msp,180,1,0
1987,msp,270,1,0
1988,msp,0,1,0
1988,msp,90,1,0
1988,msp,180,1,0
1988,msp,270,1,0
1989,msp,0,1,0
1989,msp,90,1,0
1989,msp,180,1,0
1989,msp,270,1,0
1990,msp,0,1,0
1990,msp,90,1,0
1990,msp,180,1,0
1990,msp,270,1,0
1991,msp,0,0,0
1991,msp,90,0,0
1991,msp,180,0,0
1991,msp,270,0,0
1992,msp,0,1,0
1992,msp,90,0,1
1992,msp,180,0,0
1992,msp,270,0,0
1993,msp,0,1,0
1993,msp,90,1,0
1993,msp,180,1,0
1993,msp,270,1,0
1994,msp,0,0,0
1994,msp,90,0,0
1994,msp,180,1,0
1994,msp,270,1,0
1995,msp,0,0,0
1995,msp,90,0,0
1995,msp,180,0,0
1995,msp,270,0,0
1996,msp,0,1,0
1996,msp,90,1,0
1996,msp,180,1,0
1996,msp,270,1,0
1997,msp,0,1,0
1997,msp,90,1,0
1997,msp,180,1,0
1997,msp,270,1,0
1998,msp,0,1,0
1998,msp,90,1,0
1998,msp,180,1,0
1998,msp,270,1,0
1999,msp,0,1,0
1999,msp,90,1,0
1999,msp,180,1,0
1999,msp,270,1,0
2000,msp,0,0,0
2000,msp,90,0,0
2000,msp,180,0,0
2000,msp,270,0,0
2001,msp,0,1,0
2001,msp,90,1,0
2001,msp,180,1,0
2001,msp,270,1,0
2002,msp,0,0,0
2002,msp,90,0,0
2002,msp,180,0,0
2002,msp,270,0,0
2003,msp,0,0,0
2003,msp,90,0,0
2003,msp,180,0,0
2003,msp,270,0,0
2004,msp,0,0,0
2004,msp,90,0,0
2004,msp,180,0,0
2004,msp,270,0,0
2005,msp,0,1,0
2005,msp,90,1,0
2005,msp,180,1,0
2005,msp,270,1,0
2006,msp,0,1,0
2006,msp,90,1,0
2006,msp,180,1,0
2006,msp,270,1,0
2007,msp,0,1,0
2007,msp,90,1,0
2007,msp,180,1,0
2007,msp,270,1,0
2008,msp,0,1,0
2008,msp,90,1,0
2008,msp,180,1,0
2008,msp,270,1,0
2009,msp,0,1,0
2009,msp,90,1,0
2009,msp,180,1,0
2009,msp,270,1,0
2010,msp,0,0,0
2010,msp,90,0,0
2010,msp,180,0,0
2010,msp,270,0,0
2011,msp,0,0,0
2011,msp,90,0,0
2011,msp,180,0,0
2011,msp,270,0,0
2012,msp,0,1,0
2012,msp,90,1,0
2012,msp,180,1,0
2012,msp,270,1,0
2013,msp,0,1,0
2013,msp,90,1,0
2013,msp,180,1,0
2013,msp,270,1,0
2014,msp,0,1,0
2014,msp,90,1,0
2014,msp,180,1,0
2014,msp,270,1,0
2015,msp,0,1,0
2015,msp,90,1,0
2015,msp,180,1,0
2015,msp,270,1,0
2016,msp,0,1,0
2016,msp,90,1,0
2016,msp,180,1,0
2016,msp,270,1,0
2017,msp,0,1,0
2017,msp,90,1,0
2017,msp,180,1,0
2017,msp,270,1,0
2018,msp,0,0,0
2018,msp,90,0,0
2018,msp,180,0,0
2018,msp,270,0,0
2019,msp,0,1,0
2019,msp,90,1,0
2019,msp,180,1,0
2019,msp,270,1,0
2020,msp,0,1,0
2020,msp,90,1,0
2020,msp,180,1,0
2020,msp,270,1,0
2021,msp,0,1,0
2021,msp,90,1,0
2021,msp,180,1,0
2021,msp,270,1,0
2022,msp,0,1,0
2022,msp,90,1,0
2022,msp,180,1,0
2022,msp,270,1,0
2023,msp,0,0,0
2023,msp,90,0,0
2023,msp,180,0,0
2023,msp,270,0,0
2024,msp,0,1,0
2024,msp,90,1,0
2024,msp,180,1,0
2024,msp,270,1,0
2025,msp,0,1,0
2025,msp,90,1,0
2025,msp,180,1,0
2025,msp,270,1,0
2026,msp,0,0,0
2026,msp,90,0,0
2026,msp,180,0,0
2026,msp,270,0,0
2027,msp,0,0,0
2027,msp,90,0,0
2027,msp,180,0,0
2027,msp,270,0,0
2028,msp,0,0,0
2028,msp,90,0,0
2028,msp,180,0,0
2028,msp,270,0,0
2029,msp,0,0,0
2029,msp,90,0,0
2029,msp,180,0,0
2029,msp,270,0,0
2030,msp,0,0,0
2030,msp,90,1,0
2030,msp,180,0,0
2030,msp,270,0,0
2031,msp,0,1,0
2031,msp,90,1,0
2031,msp,180,1,0
2031,msp,270,1,0
2032,msp,0,0,0
2032,msp,90,0,0
2032,msp,180,0,0
2032,msp,270,0,0
2033,msp,0,0,0
2033,msp,90,1,0
2033,msp,180,0,0
2033,msp,270,0,0
2034,msp,0,0,0
2034,msp,90,1,0
2034,msp,180,0,0
2034,msp,270,0,0
2035,msp,0,1,0
2035,msp,90,1,0
2035,msp,180,1,0
2035,msp,270,1,0
2036,msp,0,1,0
2036,msp,90,1,0
2036,msp,180,1,0
2036,msp,270,1,0
2037,msp,0,1,0
2037,msp,90,1,0
2037,msp,180,1,0
2037,msp,270,1,0
2038,msp,0,1,0
2038,msp,90,1,0
2038,msp,180,1,0
2038,msp,270,1,0
2039,msp,0,1,0
2039,msp,90,1,0
2039,msp,180,1,0
2039,msp,270,1,0
2040,msp,0,1,0
2040,msp,90,0,0
2040,msp,180,0,0
2040,msp,270,1,0
2041,msp,0,1,0
2041,msp,90,1,0
2041,msp,180,1,0
2041,msp,270,1,0
2042,msp,0,1,0
2042,msp,90,1,0
2042,msp,180,1,0
2042,msp,270,1,0
2043,msp,0,1,0
2043,msp,90,1,0
2043,msp,180,1,0
2043,msp,270,1,0
2044,msp,0,1,0
2044,msp,90,1,0
2044,msp,180,1,0
2044,msp,270,1,0
2045,msp,0,1,0
2045,msp,90,1,0
2045,msp,180,1,0
2045,msp,270,1,0
2046,msp,0,1,0
2046,msp,90,1,0
2046,msp,180,1,0
2046,msp,270,1,0
2047,msp,0,1,0
2047,msp,90,1,0
2047,msp,180,1,0
2047,msp,270,1,0
2048,msp,0,1,0
2048,msp,90,1,0
2048,msp,180,1,0
2048,msp,270,1,0
2049,msp,0,1,0
2049,msp,90,1,0
2049,msp,180,1,0
2049,msp,270,1,0
2050,msp,0,1,0
2050,msp,90,1,0
2050,msp,180,1,0
2050,msp,270,1,0
2051,msp,0,1,0
2051,msp,90,1,0
2051,msp,180,1,0
2051,msp,270,1,0
2052,msp,0,1,0
2052,msp,90,1,0
2052,msp,180,1,0
2052,msp,270,1,0
2053,msp,0,1,0
2053,msp,90,1,0
2053,msp,180,1,0
2053,msp,270,1,0
2054,msp,0,1,0
2054,msp,90,1,0
2054,msp,180,1,0
2054,msp,270,1,0
2055,msp,0,1,0
2055,msp,90,1,0
2055,msp,180,1,0
2055,msp,270,1,0
2056,msp,0,1,0
2056,msp,90,1,0
2056,msp,180,1,0
2056,msp,270,1,0
2057,msp,0,1,0
2057,msp,90,1,0
2057,msp,180,1,0
2057,msp,270,1,0
2058,msp,0,1,0
2058,msp,90,1,0
2058,msp,180,1,0
2058,msp,270,1,0
2059,msp,0,0,0
2059,msp,90,0,0
2059,msp,180,0,0
2059,msp,270,0,0
2060,msp,0,1,0
2060,msp,90,1,0
2060,msp,180,1,0
2060,msp,270,1,0
2061,msp,0,1,0
2061,msp,90,1,0
2061,msp,180,1,0
2061,msp,270,1,0
2062,msp,0,1,0
2062,msp,90,1,0
2062,msp,180,1,0
2062,msp,270,1,0
2063,msp,0,1,0
