point_id,metro,state,lat,lon,blockgroup_geoid,tract_geoid,NatWalkInd,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,D1A,D1B,D2B_E8MIX,D3A,D3B,D3APO,D4A,D4C,D4D,LPA_CrudePrev,LPA_Crude95CI,OBESITY_CrudePrev,OBESITY_Crude95CI,TotalPopulation,stops_400m,trips_per_hr_400m,stops_800m,trips_per_hr_800m
MSP_3966,Minneapolis,MN,44.929346,-93.2936227,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,0,0.0,20,35.625
MSP_3967,Minneapolis,MN,44.9294389,-93.2932734,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,1,3.5,20,35.625
MSP_3968,Minneapolis,MN,44.9295674,-93.2936271,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,0,0.0,20,35.625
MSP_3969,Minneapolis,MN,44.9295837,-93.2932722,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,0,0.0,21,41.125
MSP_3970,Minneapolis,MN,44.92959,-93.2936277,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,0,0.0,20,35.625
MSP_3971,Minneapolis,MN,44.9303583,-93.2909132,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,5,14.375,29,52.25
MSP_3972,Minneapolis,MN,44.9303653,-93.2884365,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,9,18.75,33,62.0
MSP_3973,Minneapolis,MN,44.9303696,-93.2881207,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,9,18.75,34,66.812
MSP_3974,Minneapolis,MN,44.9303705,-93.2879922,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,9,18.75,35,71.812
MSP_3975,Minneapolis,MN,44.9303718,-93.2907402,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,5,14.375,32,53.375
MSP_3976,Minneapolis,MN,44.9303776,-93.285574,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,15.875,41,90.25
MSP_3977,Minneapolis,MN,44.9303821,-93.2855904,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,15.875,41,90.25
MSP_3978,Minneapolis,MN,44.930387,-93.2845015,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,15.875,42,95.062
MSP_3979,Minneapolis,MN,44.9304092,-93.2780407,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,4,19.812,42,108.312
MSP_3980,Minneapolis,MN,44.930413,-93.2778147,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,4,19.812,40,104.5
MSP_3981,Minneapolis,MN,44.9304139,-93.2793163,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,4,15.125,42,107.5
MSP_3982,Minneapolis,MN,44.9304182,-93.2791268,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,3,14.812,41,104.0
MSP_3983,Minneapolis,MN,44.9304274,-93.2777846,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,4,19.812,41,109.5
MSP_3984,Minneapolis,MN,44.930435,-93.278074,270531099002,27053109900,15.5,5.0,14.0,17.0,20.0,5.541654055851347,13.491796220591931,0.7545838463899406,25.276388543201254,149.6593604680874,21.76594879987932,108.63,18.0,100.996081747,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,4,19.812,43,113.312
MSP_3985,Minneapolis,MN,44.9305279,-93.2884344,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,20.75,34,62.375
MSP_3986,Minneapolis,MN,44.9305294,-93.2881153,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,20.75,35,67.188
MSP_3987,Minneapolis,MN,44.9305331,-93.2868866,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,20.75,36,73.812
MSP_3988,Minneapolis,MN,44.9305364,-93.2907391,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,6,14.875,32,58.562
MSP_3989,Minneapolis,MN,44.9305391,-93.2845139,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,17.562,41,94.75
MSP_3990,Minneapolis,MN,44.9305398,-93.2857849,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,9,15.562,41,95.438
MSP_3991,Minneapolis,MN,44.9305408,-93.285595,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,17.562,41,95.438
MSP_3992,Minneapolis,MN,44.9305424,-93.2909108,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,6,14.875,32,58.562
MSP_3993,Minneapolis,MN,44.9305474,-93.2843015,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,17.562,41,94.75
MSP_3994,Minneapolis,MN,44.9305646,-93.2815674,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,8,15.062,36,87.5
MSP_3995,Minneapolis,MN,44.9305765,-93.2780743,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,5,21.812,42,108.5
MSP_3996,Minneapolis,MN,44.9305798,-93.2777857,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,5,21.812,39,104.375
MSP_3997,Minneapolis,MN,44.9305799,-93.2788001,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,5,21.812,44,115.312
MSP_3998,Minneapolis,MN,44.9305863,-93.2776269,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,6,23.812,38,104.062
MSP_3999,Minneapolis,MN,44.9306047,-93.2780377,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,6,23.812,41,108.188
MSP_4000,Minneapolis,MN,44.9306067,-93.2778203,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,6,23.812,39,104.375
MSP_4001,Minneapolis,MN,44.9322,-93.2894388,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,22.688,36,65.625
MSP_4002,Minneapolis,MN,44.9322153,-93.2842898,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,16,27.875,43,104.375
MSP_4003,Minneapolis,MN,44.9322187,-93.2844766,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,16,27.875,41,94.688
MSP_4004,Minneapolis,MN,44.9322318,-93.2815436,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,16,33.5,39,100.812
MSP_4005,Minneapolis,MN,44.9322328,-93.2813237,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,16,33.5,39,100.812
MSP_4006,Minneapolis,MN,44.9322361,-93.2780497,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,8,27.625,40,106.312
MSP_4007,Minneapolis,MN,44.9322366,-93.2778167,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,8,27.625,40,109.312
MSP_4008,Minneapolis,MN,44.9322503,-93.2777984,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,8,27.625,39,109.0
MSP_4009,Minneapolis,MN,44.9323322,-93.2894375,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,11,25.188,36,67.625
MSP_4010,Minneapolis,MN,44.9323327,-93.289626,270531099004,27053109900,16.0,8.0,10.0,19.0,20.0,1.6072936354476453,2.691655409462224,0.6575513282285674,32.43491666431096,204.0938258993069,26.135951175515533,0.0,18.67,28.0082010595,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,10,24.875,36,67.625
MSP_4011,Minneapolis,MN,44.9323551,-93.2842785,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,17,28.188,42,99.562
MSP_4012,Minneapolis,MN,44.9323644,-93.2815429,270531099003,27053109900,13.666666666666668,7.0,15.0,10.0,20.0,7.126081639651028,17.154692615556783,0.749091670574857,16.956746197388174,59.53906330778926,16.956746197388174,61.69,14.0,166.709377262,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,16,33.5,39,100.812
MSP_4013,Minneapolis,MN,44.932366,-93.2813215,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,16,33.5,39,100.812
MSP_4014,Minneapolis,MN,44.9323802,-93.2780466,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,8,27.625,40,106.5
MSP_4015,Minneapolis,MN,44.932387,-93.2778014,270531099001,27053109900,16.166666666666668,13.0,16.0,14.0,20.0,7.7141763502638545,15.36546539332447,0.840101108751363,19.60266225200835,102.88697843743492,11.225408142757706,122.04,10.0,134.159575482,14.2,"(11.9, 16.6)",25.9,"(23.3, 28.6)",4034.0,8,27.625,37,103.875
MSP_4016,Minneapolis,MN,44.9194302,-93.2522974,270530110004,27053011000,16.666666666666668,14.0,14.0,17.0,19.0,3.693374104828561,9.462586210181204,0.7080240143128124,23.00379339743206,144.17585563622475,22.999884830277853,166.3,10.67,56.2717235949,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,33,67.375
MSP_4017,Minneapolis,MN,44.9196106,-93.2734695,270531109001,27053110900,16.166666666666668,9.0,20.0,16.0,18.0,5.46918976403587,12.825409914493472,0.8854050488428038,26.5955811110396,118.2726679077399,21.729718324096613,282.98,26.67,181.973696383,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,19,76.812,40,148.625
MSP_4018,Minneapolis,MN,44.9196299,-93.2525388,270530110004,27053011000,16.666666666666668,14.0,14.0,17.0,19.0,3.693374104828561,9.462586210181204,0.7080240143128124,23.00379339743206,144.17585563622475,22.999884830277853,166.3,10.67,56.2717235949,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,35,80.0
MSP_4019,Minneapolis,MN,44.9196322,-93.2522874,270530110004,27053011000,16.666666666666668,14.0,14.0,17.0,19.0,3.693374104828561,9.462586210181204,0.7080240143128124,23.00379339743206,144.17585563622475,22.999884830277853,166.3,10.67,56.2717235949,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,33,67.375
MSP_4020,Minneapolis,MN,44.9196465,-93.2520079,270530110004,27053011000,16.666666666666668,14.0,14.0,17.0,19.0,3.693374104828561,9.462586210181204,0.7080240143128124,23.00379339743206,144.17585563622475,22.999884830277853,166.3,10.67,56.2717235949,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,32,65.5
MSP_4021,Minneapolis,MN,44.9196471,-93.2522087,270530110004,27053011000,16.666666666666668,14.0,14.0,17.0,19.0,3.693374104828561,9.462586210181204,0.7080240143128124,23.00379339743206,144.17585563622475,22.999884830277853,166.3,10.67,56.2717235949,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,32,65.5
MSP_4022,Minneapolis,MN,44.9196533,-93.2675544,270531109001,27053110900,16.166666666666668,9.0,20.0,16.0,18.0,5.46918976403587,12.825409914493472,0.8854050488428038,26.5955811110396,118.2726679077399,21.729718324096613,282.98,26.67,181.973696383,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,14,46.375,42,123.625
MSP_4023,Minneapolis,MN,44.9196545,-93.267858,270531109001,27053110900,16.166666666666668,9.0,20.0,16.0,18.0,5.46918976403587,12.825409914493472,0.8854050488428038,26.5955811110396,118.2726679077399,21.729718324096613,282.98,26.67,181.973696383,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,12,37.375,44,135.312
MSP_4024,Minneapolis,MN,44.9197538,-93.2734676,270531109003,27053110900,14.5,10.0,9.0,15.0,19.0,5.144943217079388,11.871365985915713,0.623914600915242,31.196521225259648,116.12085494209484,20.381849641247747,178.37,27.0,177.454328924,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,19,76.812,40,148.625
MSP_4025,Minneapolis,MN,44.9197893,-93.2527338,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,17,34.625,37,82.938
MSP_4026,Minneapolis,MN,44.9197976,-93.2522881,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,33,67.375
MSP_4027,Minneapolis,MN,44.9198026,-93.2525365,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,35,80.0
MSP_4028,Minneapolis,MN,44.919803,-93.2678561,270531109003,27053110900,14.5,10.0,9.0,15.0,19.0,5.144943217079388,11.871365985915713,0.623914600915242,31.196521225259648,116.12085494209484,20.381849641247747,178.37,27.0,177.454328924,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,12,37.375,46,140.875
MSP_4029,Minneapolis,MN,44.9198171,-93.2675515,270531109003,27053110900,14.5,10.0,9.0,15.0,19.0,5.144943217079388,11.871365985915713,0.623914600915242,31.196521225259648,116.12085494209484,20.381849641247747,178.37,27.0,177.454328924,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,14,46.375,43,127.312
MSP_4030,Minneapolis,MN,44.9198176,-93.2678558,270531109003,27053110900,14.5,10.0,9.0,15.0,19.0,5.144943217079388,11.871365985915713,0.623914600915242,31.196521225259648,116.12085494209484,20.381849641247747,178.37,27.0,177.454328924,19.2,"(16.9, 21.6)",29.3,"(26.7, 32.1)",3497.0,12,37.375,46,140.875
MSP_4031,Minneapolis,MN,44.9198332,-93.2522067,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,15,30.625,32,65.5
MSP_4032,Minneapolis,MN,44.9198502,-93.2527346,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.5,36,80.812
MSP_4033,Minneapolis,MN,44.9198503,-93.2526868,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.5,36,80.812
MSP_4034,Minneapolis,MN,44.9198507,-93.2525214,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,34,77.875
MSP_4035,Minneapolis,MN,44.9198957,-93.2523013,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,32,65.25
MSP_4036,Minneapolis,MN,44.9199272,-93.252302,270530110002,27053011000,13.5,5.0,2.0,17.0,20.0,5.736869568419655,17.52747068723563,0.3525490450842986,27.401861797095293,135.19800339194748,27.37414879537812,109.97,5.0,53.3662285434,15.4,"(12.8, 18.4)",26.6,"(23.9, 29.4)",3539.0,16,32.75,32,65.25
